ID,Loan_Type,Gender,Age,Degree,Income,Credit_score,Loan_length,Signers,Citizenship,Default
3640,Car ,Male  ,38,HS      ,87484,614,0,2,Citizen    ,0
3641,Car ,Female,52,College ,74623,629,2,2,Citizen    ,0
3642,Car ,Female,43,HS      ,103574,581,0,2,Citizen    ,0
3643,Home,Female,57,HS      ,79427,617,3,2,Citizen    ,0
3644,Home,Female,29,HS      ,100888,583,6,2,Citizen    ,0
3645,Car ,Male  ,39,HS      ,86468,551,2,2,Citizen    ,0
3646,Car ,Male  ,50,HS      ,91833,583,0,2,Citizen    ,0
3647,Car ,Female,47,College ,111797,552,2,2,Citizen    ,0
3648,Home,Male  ,39,HS      ,61522,618,1,2,Citizen    ,0
3649,Car ,Male  ,44,HS      ,91257,654,1,2,Citizen    ,0
3650,Home,Male  ,41,HS      ,89726,585,2,2,Citizen    ,0
3651,Car ,Male  ,48,College ,126739,548,2,2,Citizen    ,1
3652,Car ,Male  ,40,HS      ,60220,561,0,2,Citizen    ,0
3653,Car ,Male  ,39,HS      ,55687,632,1,2,Citizen    ,0
3654,Car ,Male  ,52,College ,122286,686,2,2,Citizen    ,0
3655,Home,Male  ,34,HS      ,103394,593,4,2,Citizen    ,0
3656,Home,Male  ,51,HS      ,101124,659,7,2,Citizen    ,0
3657,Car ,Male  ,48,HS      ,91212,530,2,2,Citizen    ,0
3658,Car ,Female,40,College ,101593,677,2,2,Citizen    ,0
3659,Home,Male  ,49,HS      ,97755,636,9,2,Citizen    ,0
3660,Car ,Female,38,HS      ,106527,692,2,2,Citizen    ,0
3661,Home,Male  ,37,College ,99089,672,9,2,Citizen    ,0
3662,Car ,Female,34,HS      ,70738,585,0,2,Citizen    ,0
3663,Car ,Male  ,52,HS      ,99079,659,1,2,Citizen    ,0
3664,Home,Male  ,37,College ,96842,569,6,2,Citizen    ,0
3665,Car ,Female,47,HS      ,87754,628,1,2,Citizen    ,0
3666,Car ,Female,38,College ,126170,578,2,2,Citizen    ,1
3667,Home,Male  ,43,HS      ,89051,527,8,2,Citizen    ,0
3668,Home,Male  ,38,HS      ,89754,611,10,2,Citizen    ,0
3669,Car ,Male  ,42,HS      ,66967,580,1,2,Citizen    ,0
3670,Car ,Female,43,College ,99890,625,0,2,Citizen    ,0
3671,Home,Male  ,45,HS      ,98637,574,5,2,Citizen    ,0
3672,Car ,Female,50,College ,111434,595,3,2,Citizen    ,0
3673,Car ,Female,50,HS      ,74315,631,0,1,Citizen    ,0
3674,Car ,Female,39,HS      ,85413,577,3,2,Citizen    ,0
3675,Car ,Female,32,HS      ,69210,558,1,2,Citizen    ,1
3676,Car ,Male  ,32,HS      ,40217,546,2,2,Citizen    ,0
3677,Home,Female,35,HS      ,93961,637,9,2,Citizen    ,0
3678,Car ,Male  ,39,HS      ,88874,600,0,2,Citizen    ,0
3679,Car ,Female,37,HS      ,96320,655,0,2,Citizen    ,0
3680,Car ,Male  ,54,HS      ,79470,606,1,2,Citizen    ,0
3681,Car ,Female,54,HS      ,112583,671,0,2,Citizen    ,0
3682,Home,Male  ,44,HS      ,97299,700,1,2,Citizen    ,0
3683,Car ,Male  ,45,College ,91942,608,3,1,Citizen    ,0
3684,Car ,Female,39,Gradaute,130305,677,3,2,Citizen    ,0
3685,Home,Male  ,49,HS      ,93993,573,12,2,Citizen    ,0
3686,Home,Female,36,HS      ,108194,627,3,2,Citizen    ,0
3687,Home,Male  ,52,HS      ,84340,747,7,2,Citizen    ,0
3688,Home,Male  ,41,HS      ,86648,535,7,2,Citizen    ,0
3689,Home,Male  ,27,HS      ,70528,480,0,2,Citizen    ,0
3690,Car ,Male  ,47,HS      ,93918,642,1,2,Citizen    ,0
3691,Home,Male  ,39,HS      ,90040,559,7,2,Citizen    ,0
3692,Home,Male  ,47,College ,91933,637,6,2,Citizen    ,0
3693,Car ,Female,46,College ,105246,662,0,2,Citizen    ,0
3694,Home,Male  ,41,HS      ,97352,558,3,2,Citizen    ,0
3695,Car ,Male  ,41,HS      ,104835,681,0,2,Citizen    ,1
3696,Home,Male  ,29,HS      ,92990,602,8,2,Citizen    ,0
3697,Car ,Male  ,40,HS      ,78345,614,0,2,Citizen    ,0
3698,Car ,Male  ,44,HS      ,104403,636,2,2,Citizen    ,0
3699,Car ,Female,57,College ,118959,659,1,2,Citizen    ,0
3700,Car ,Female,55,HS      ,100709,722,2,2,Citizen    ,0
3701,Car ,Male  ,40,HS      ,95811,507,0,2,Citizen    ,0
3702,Car ,Female,37,HS      ,94846,680,2,2,Citizen    ,0
3703,Car ,Male  ,41,HS      ,126326,692,2,2,Citizen    ,0
3704,Car ,Female,47,College ,87749,576,1,1,Citizen    ,0
3705,Home,Male  ,38,HS      ,108516,621,5,2,Citizen    ,0
3706,Car ,Male  ,40,Gradaute,88657,559,0,2,Citizen    ,0
3707,Car ,Female,45,College ,116043,667,2,2,Citizen    ,0
3708,Home,Male  ,34,HS      ,82593,569,6,2,Citizen    ,0
3709,Home,Male  ,33,HS      ,87703,665,2,2,Citizen    ,0
3710,Car ,Female,39,HS      ,83371,657,0,2,Citizen    ,0
3711,Car ,Male  ,45,HS      ,92651,567,1,2,Citizen    ,0
3712,Car ,Male  ,39,HS      ,87277,479,0,2,Citizen    ,0
3713,Home,Female,50,HS      ,100421,576,7,2,Citizen    ,0
3714,Car ,Female,48,College ,108474,695,3,1,Citizen    ,1
3715,Car ,Male  ,37,Gradaute,105644,696,1,2,Citizen    ,0
3716,Car ,Male  ,44,College ,96250,568,0,2,Citizen    ,0
3717,Car ,Male  ,49,HS      ,99253,531,0,2,Citizen    ,0
3718,Car ,Female,44,College ,100085,627,2,2,Citizen    ,0
3719,Home,Female,52,HS      ,86300,698,4,2,Citizen    ,0
3720,Car ,Male  ,43,HS      ,100195,631,0,2,Citizen    ,0
3721,Car ,Male  ,53,College ,86828,521,1,2,Citizen    ,0
3722,Home,Male  ,41,HS      ,95891,606,5,2,Citizen    ,0
3723,Car ,Male  ,42,HS      ,103042,622,1,2,Citizen    ,0
3724,Car ,Male  ,46,College ,67278,573,0,2,Citizen    ,0
3725,Car ,Male  ,52,Gradaute,117905,685,3,2,Citizen    ,0
3726,Car ,Male  ,45,HS      ,89395,606,3,2,Citizen    ,0
3727,Car ,Male  ,26,HS      ,75512,578,2,2,Citizen    ,0
3728,Car ,Male  ,49,Gradaute,125533,699,2,2,Citizen    ,1
3729,Car ,Male  ,56,College ,90210,642,3,1,Citizen    ,0
3730,Car ,Female,57,College ,114900,698,1,2,Non-citizen,1
3731,Car ,Male  ,41,HS      ,71194,633,1,2,Citizen    ,0
3732,Car ,Male  ,44,HS      ,98941,784,2,2,Citizen    ,1
3733,Car ,Male  ,41,HS      ,82874,670,0,2,Citizen    ,0
3734,Home,Male  ,44,College ,104556,686,6,2,Citizen    ,1
3735,Car ,Female,47,HS      ,95938,650,1,1,Citizen    ,0
3736,Home,Male  ,47,College ,85215,649,5,2,Citizen    ,0
3737,Home,Male  ,33,HS      ,53948,519,5,2,Citizen    ,0
3738,Car ,Male  ,34,HS      ,62751,525,0,2,Citizen    ,0
3740,Home,Female,38,HS      ,83048,602,7,1,Citizen    ,0
3741,Car ,Male  ,46,HS      ,82124,567,2,2,Citizen    ,0
3742,Home,Male  ,38,HS      ,87968,576,10,2,Citizen    ,0
3743,Car ,Male  ,44,College ,118258,570,2,2,Citizen    ,0
3744,Car ,Female,37,HS      ,85322,727,0,2,Non-citizen,0
3745,Home,Female,36,College ,105131,694,5,2,Citizen    ,0
3746,Car ,Female,45,HS      ,96564,698,1,2,Citizen    ,0
3747,Car ,Female,48,College ,103086,602,1,1,Non-citizen,0
3748,Home,Female,42,College ,93558,666,7,2,Citizen    ,0
3749,Car ,Male  ,44,HS      ,91430,496,1,2,Citizen    ,0
3750,Car ,Male  ,34,HS      ,100477,575,3,2,Citizen    ,0
3751,Car ,Male  ,41,HS      ,83776,581,2,2,Citizen    ,0
3752,Car ,Male  ,35,HS      ,89571,580,2,2,Citizen    ,0
3753,Car ,Male  ,41,HS      ,86775,573,2,2,Citizen    ,0
3754,Car ,Female,40,HS      ,126433,545,0,2,Citizen    ,0
3755,Car ,Female,38,HS      ,133424,720,3,2,Citizen    ,0
3756,Car ,Male  ,46,HS      ,119394,605,2,2,Citizen    ,0
3757,Home,Female,48,College ,81945,669,8,2,Citizen    ,1
3758,Car ,Female,35,College ,105057,650,2,2,Citizen    ,0
3759,Car ,Female,38,HS      ,123956,738,2,2,Citizen    ,1
3760,Car ,Male  ,46,HS      ,115785,689,1,2,Citizen    ,0
3761,Car ,Male  ,30,HS      ,63239,528,0,2,Citizen    ,0
3762,Home,Male  ,31,HS      ,72275,653,6,2,Citizen    ,0
3763,Car ,Male  ,28,HS      ,86167,514,0,2,Citizen    ,0
3764,Home,Female,32,Gradaute,96715,584,9,2,Citizen    ,0
3765,Car ,Female,53,College ,101092,682,3,2,Non-citizen,0
3766,Home,Male  ,37,Gradaute,99074,551,5,2,Citizen    ,0
3767,Home,Male  ,39,HS      ,64177,630,4,2,Citizen    ,0
3768,Home,Male  ,50,HS      ,72215,624,4,2,Citizen    ,0
3769,Car ,Female,36,HS      ,90778,640,0,1,Citizen    ,0
3770,Home,Male  ,37,HS      ,105785,507,9,2,Citizen    ,0
3771,Car ,Male  ,52,HS      ,124292,654,3,2,Citizen    ,0
3772,Car ,Male  ,43,HS      ,112604,600,1,2,Citizen    ,0
3773,Car ,Male  ,42,HS      ,93396,650,0,2,Citizen    ,0
3774,Car ,Male  ,45,College ,93560,541,1,2,Citizen    ,0
3775,Home,Male  ,40,HS      ,123798,583,3,2,Citizen    ,0
3776,Home,Male  ,44,College ,91117,632,9,2,Citizen    ,0
3777,Car ,Female,44,HS      ,89588,695,0,1,Citizen    ,0
3778,Home,Male  ,44,HS      ,77102,600,5,2,Citizen    ,0
3779,Home,Female,44,HS      ,118117,556,6,2,Citizen    ,0
3780,Car ,Male  ,50,HS      ,75888,591,2,1,Citizen    ,0
3781,Home,Female,46,College ,107226,692,6,2,Citizen    ,0
3782,Car ,Female,39,Gradaute,86290,666,3,1,Citizen    ,0
3783,Home,Female,48,HS      ,108216,680,3,2,Citizen    ,0
3784,Car ,Male  ,39,HS      ,118883,593,3,1,Citizen    ,0
3785,Car ,Female,46,HS      ,124516,598,1,1,Non-citizen,0
3786,Home,Female,49,HS      ,80068,566,4,2,Citizen    ,0
3787,Home,Male  ,41,HS      ,89338,526,4,2,Citizen    ,0
3789,Home,Male  ,33,HS      ,84225,659,5,2,Citizen    ,0
3790,Car ,Female,47,Gradaute,112143,611,2,2,Citizen    ,0
3791,Car ,Male  ,35,HS      ,112917,626,1,1,Citizen    ,0
3792,Car ,Female,48,College ,99671,691,1,2,Citizen    ,0
3793,Home,Female,53,Gradaute,111387,599,8,2,Citizen    ,0
3794,Home,Male  ,44,HS      ,94203,556,10,2,Citizen    ,0
3795,Home,Male  ,48,HS      ,97284,575,5,2,Citizen    ,0
3796,Home,Male  ,45,College ,57305,545,7,2,Citizen    ,0
3797,Home,Female,47,HS      ,117470,567,8,2,Citizen    ,0
3798,Car ,Male  ,43,HS      ,85083,595,0,2,Citizen    ,0
3799,Car ,Female,50,College ,124216,629,2,2,Citizen    ,1
3800,Home,Male  ,34,HS      ,81889,557,6,2,Citizen    ,0
3801,Car ,Male  ,48,Gradaute,119365,734,3,2,Citizen    ,1
3802,Car ,Male  ,47,HS      ,95760,667,0,2,Citizen    ,0
3803,Car ,Female,55,HS      ,125615,707,2,1,Non-citizen,0
3804,Car ,Female,45,HS      ,89893,595,1,2,Citizen    ,0
3805,Home,Female,48,HS      ,99447,585,10,1,Citizen    ,0
3806,Car ,Female,40,College ,89705,582,0,2,Citizen    ,0
3807,Home,Female,44,HS      ,71416,573,0,2,Citizen    ,0
3808,Car ,Female,37,HS      ,97149,550,0,2,Citizen    ,0
3809,Home,Male  ,37,College ,108486,715,4,2,Citizen    ,0
3810,Home,Male  ,37,HS      ,90889,511,7,2,Citizen    ,0
3811,Home,Male  ,42,HS      ,69276,557,2,2,Citizen    ,0
3812,Home,Female,41,HS      ,113279,642,5,2,Citizen    ,0
3813,Home,Male  ,41,HS      ,125767,612,7,2,Citizen    ,0
3814,Car ,Female,45,College ,87470,642,1,2,Citizen    ,0
3815,Car ,Female,37,HS      ,82576,599,1,2,Citizen    ,0
3816,Car ,Male  ,43,HS      ,95790,636,2,2,Citizen    ,0
3817,Car ,Male  ,49,College ,106811,501,2,2,Citizen    ,0
3818,Home,Female,54,HS      ,98113,595,5,2,Citizen    ,0
3819,Car ,Male  ,37,HS      ,99191,614,0,2,Citizen    ,0
3820,Home,Male  ,42,HS      ,105995,632,5,2,Citizen    ,0
3821,Home,Male  ,42,HS      ,76175,551,3,2,Citizen    ,0
3822,Car ,Male  ,37,HS      ,80386,482,0,2,Citizen    ,0
3823,Car ,Male  ,48,HS      ,126703,585,1,2,Citizen    ,0
3824,Home,Female,43,HS      ,80114,621,3,2,Citizen    ,0
3825,Car ,Male  ,39,HS      ,91593,620,2,1,Citizen    ,0
3826,Home,Female,49,HS      ,103634,600,12,2,Citizen    ,0
3827,Car ,Male  ,39,HS      ,71529,544,0,2,Citizen    ,0
3828,Home,Male  ,46,HS      ,96482,654,4,2,Citizen    ,0
3829,Home,Male  ,33,HS      ,96412,560,11,2,Citizen    ,0
3830,Car ,Female,49,College ,116774,673,1,2,Citizen    ,0
3831,Home,Male  ,38,HS      ,75157,575,6,2,Citizen    ,0
3832,Car ,Male  ,40,HS      ,47046,633,0,2,Citizen    ,0
3833,Home,Male  ,45,HS      ,77073,669,10,2,Citizen    ,0
3834,Car ,Male  ,46,HS      ,103632,612,2,1,Citizen    ,0
3835,Car ,Female,49,College ,101513,701,2,2,Citizen    ,0
3836,Car ,Female,46,College ,87056,637,2,2,Citizen    ,0
3837,Home,Male  ,44,HS      ,97428,610,6,2,Citizen    ,0
3838,Car ,Male  ,48,College ,112267,554,3,2,Citizen    ,0
3839,Car ,Female,43,HS      ,104486,651,1,2,Citizen    ,0
3840,Car ,Male  ,41,HS      ,46979,557,0,2,Citizen    ,0
3841,Car ,Female,36,HS      ,77397,655,2,2,Citizen    ,0
3842,Home,Female,44,HS      ,89735,558,5,2,Citizen    ,0
3843,Car ,Female,49,College ,117707,727,3,1,Non-citizen,0
3844,Car ,Female,39,HS      ,115423,648,0,2,Citizen    ,0
3845,Home,Female,39,Gradaute,112118,623,7,2,Citizen    ,0
3846,Car ,Female,50,College ,118183,623,3,2,Citizen    ,0
3847,Car ,Male  ,48,HS      ,91450,651,0,2,Citizen    ,0
3848,Home,Male  ,48,College ,118158,674,8,2,Citizen    ,0
3849,Car ,Male  ,42,HS      ,86134,535,1,2,Citizen    ,0
3850,Car ,Male  ,38,HS      ,72217,564,1,2,Citizen    ,0
3851,Home,Male  ,40,HS      ,102174,676,7,2,Citizen    ,0
3852,Car ,Male  ,41,HS      ,96468,591,0,2,Citizen    ,0
3853,Car ,Female,51,HS      ,89743,628,3,2,Citizen    ,0
3854,Home,Male  ,42,College ,95105,612,10,2,Citizen    ,0
3855,Home,Male  ,49,HS      ,122796,665,8,2,Citizen    ,0
3856,Car ,Male  ,43,HS      ,111696,527,0,2,Citizen    ,0
3857,Car ,Female,49,HS      ,84319,657,0,2,Citizen    ,0
3858,Home,Male  ,30,HS      ,88932,513,4,2,Citizen    ,0
3859,Car ,Female,45,College ,137277,602,3,2,Citizen    ,1
3860,Home,Female,47,College ,140947,814,10,1,Non-citizen,0
3861,Car ,Male  ,43,HS      ,127540,622,2,2,Citizen    ,0
3862,Car ,Female,42,HS      ,99267,568,1,2,Citizen    ,0
3863,Car ,Male  ,46,HS      ,107985,634,2,2,Citizen    ,0
3864,Car ,Male  ,37,College ,83334,538,0,2,Citizen    ,0
3865,Home,Male  ,38,HS      ,68714,476,5,2,Citizen    ,0
3866,Car ,Male  ,38,HS      ,72820,541,2,2,Citizen    ,0
3867,Home,Female,48,Gradaute,82821,590,7,2,Citizen    ,0
3868,Car ,Male  ,38,HS      ,103578,541,1,2,Citizen    ,0
3869,Car ,Male  ,44,College ,105486,621,3,1,Citizen    ,0
3870,Car ,Female,45,Gradaute,120861,720,3,2,Citizen    ,1
3871,Car ,Female,39,HS      ,105997,625,0,2,Citizen    ,1
3872,Car ,Female,35,College ,133405,761,3,1,Non-citizen,0
3873,Car ,Male  ,48,College ,101161,646,2,2,Citizen    ,0
3874,Car ,Female,40,HS      ,91253,523,1,2,Citizen    ,0
3875,Car ,Female,48,College ,92616,484,3,2,Non-citizen,0
3876,Car ,Male  ,39,HS      ,52426,703,2,2,Citizen    ,0
3877,Car ,Female,36,HS      ,112905,626,1,2,Citizen    ,0
3878,Car ,Male  ,35,HS      ,112368,615,0,2,Citizen    ,0
3879,Car ,Male  ,47,College ,95152,634,1,2,Non-citizen,0
3880,Home,Female,38,HS      ,103590,639,7,2,Citizen    ,0
3881,Car ,Male  ,37,HS      ,64410,472,0,2,Citizen    ,0
3882,Car ,Female,51,College ,103095,614,3,2,Citizen    ,0
3883,Car ,Female,46,College ,106368,660,3,1,Non-citizen,0
3884,Car ,Female,41,Gradaute,108673,729,1,2,Citizen    ,0
3885,Home,Male  ,38,College ,83167,568,9,2,Citizen    ,0
3886,Car ,Female,45,HS      ,99383,717,1,2,Citizen    ,0
3887,Car ,Male  ,41,HS      ,82104,606,2,2,Citizen    ,0
3888,Car ,Female,48,College ,132547,643,3,2,Citizen    ,0
3889,Home,Female,23,College ,106872,494,0,2,Citizen    ,0
3890,Car ,Female,48,College ,125187,637,1,2,Citizen    ,0
3891,Car ,Female,50,Gradaute,65323,646,2,2,Citizen    ,0
3892,Car ,Male  ,44,HS      ,72554,712,2,2,Citizen    ,0
3893,Car ,Female,46,College ,94549,596,2,2,Citizen    ,0
3894,Home,Male  ,38,HS      ,106082,632,0,2,Citizen    ,0
3895,Car ,Male  ,48,HS      ,111839,596,1,2,Citizen    ,0
3896,Car ,Male  ,39,HS      ,83731,580,0,2,Citizen    ,0
3897,Car ,Male  ,30,HS      ,91294,582,0,2,Citizen    ,0
3898,Home,Male  ,40,HS      ,76465,556,2,2,Citizen    ,0
3899,Home,Male  ,34,HS      ,91433,627,2,2,Citizen    ,0
3900,Car ,Female,46,College ,118529,614,0,2,Citizen    ,1
3901,Car ,Male  ,46,HS      ,100821,602,1,2,Citizen    ,0
3902,Home,Male  ,37,HS      ,84846,641,3,2,Citizen    ,0
3903,Car ,Male  ,49,Gradaute,109691,638,2,1,Citizen    ,0
3904,Home,Female,41,HS      ,100796,605,8,2,Citizen    ,0
3905,Car ,Male  ,41,HS      ,81688,549,0,2,Citizen    ,0
3906,Car ,Female,35,HS      ,75343,535,0,2,Citizen    ,0
3907,Car ,Female,53,College ,116700,794,3,1,Citizen    ,0
3908,Car ,Male  ,41,College ,81617,600,2,2,Citizen    ,0
3909,Home,Male  ,38,HS      ,74778,630,3,2,Citizen    ,0
3910,Car ,Female,41,HS      ,80014,696,0,1,Citizen    ,0
3911,Car ,Female,44,College ,116936,648,3,2,Citizen    ,0
3912,Home,Female,42,HS      ,88953,637,8,2,Citizen    ,0
3913,Home,Male  ,47,HS      ,111007,683,4,2,Citizen    ,0
3914,Car ,Female,45,College ,108386,669,1,1,Citizen    ,0
3915,Car ,Female,45,HS      ,108380,644,2,2,Citizen    ,0
3916,Car ,Male  ,30,College ,61958,569,1,2,Citizen    ,0
3917,Home,Male  ,46,HS      ,100603,647,8,2,Citizen    ,0
3918,Home,Female,44,HS      ,81728,545,2,2,Citizen    ,0
3919,Car ,Male  ,45,HS      ,91544,571,2,2,Citizen    ,0
3920,Car ,Female,39,HS      ,100172,659,3,2,Citizen    ,0
3921,Home,Female,55,HS      ,88742,498,7,2,Citizen    ,0
3922,Car ,Male  ,40,HS      ,87180,622,1,1,Citizen    ,0
3923,Car ,Female,39,Gradaute,102633,710,2,2,Citizen    ,0
3924,Home,Male  ,31,HS      ,75548,523,5,2,Citizen    ,0
3925,Car ,Male  ,45,College ,86333,624,1,2,Citizen    ,0
3926,Home,Male  ,37,HS      ,103363,593,5,2,Citizen    ,0
3927,Car ,Male  ,40,Gradaute,74766,621,3,2,Citizen    ,0
3928,Car ,Male  ,43,College ,76820,589,0,2,Citizen    ,0
3929,Car ,Female,51,College ,101468,592,2,2,Citizen    ,0
3930,Car ,Male  ,30,HS      ,43232,538,0,2,Citizen    ,0
3931,Car ,Male  ,45,HS      ,65565,602,0,2,Citizen    ,0
3932,Car ,Male  ,40,College ,93704,608,2,2,Citizen    ,0
3933,Car ,Female,59,College ,130213,626,2,2,Citizen    ,0
3934,Car ,Female,41,HS      ,112628,669,0,2,Citizen    ,0
3935,Car ,Male  ,44,HS      ,76309,493,2,2,Citizen    ,0
3936,Car ,Female,44,HS      ,94892,674,2,2,Citizen    ,0
3937,Home,Female,40,HS      ,78786,591,4,2,Citizen    ,0
3938,Car ,Male  ,43,HS      ,94852,628,0,2,Citizen    ,0
3939,Car ,Male  ,43,HS      ,87832,689,1,2,Citizen    ,0
3940,Car ,Male  ,56,College ,110967,610,1,2,Citizen    ,0
3941,Car ,Female,51,HS      ,98527,464,0,2,Citizen    ,0
3942,Car ,Male  ,36,HS      ,69548,568,2,1,Citizen    ,0
3943,Car ,Male  ,46,HS      ,100127,625,2,2,Citizen    ,0
3944,Car ,Male  ,32,HS      ,83833,550,0,2,Non-citizen,0
3945,Home,Female,42,HS      ,101818,564,8,2,Citizen    ,0
3946,Home,Male  ,35,HS      ,69739,677,5,2,Citizen    ,0
3947,Car ,Female,45,College ,117492,662,3,2,Citizen    ,0
3948,Car ,Male  ,49,HS      ,78322,704,2,1,Citizen    ,0
3949,Car ,Male  ,43,College ,83948,540,0,2,Citizen    ,0
3950,Home,Male  ,35,HS      ,88590,569,0,2,Citizen    ,0
3951,Car ,Male  ,29,HS      ,97160,519,0,2,Citizen    ,0
3952,Home,Male  ,43,College ,85325,638,7,2,Citizen    ,0
3953,Home,Male  ,41,HS      ,88851,514,4,2,Citizen    ,0
3954,Car ,Male  ,41,HS      ,107743,664,0,2,Citizen    ,0
3955,Car ,Male  ,39,HS      ,70234,559,0,2,Citizen    ,0
3956,Car ,Female,42,HS      ,103181,594,2,2,Citizen    ,1
3957,Home,Male  ,35,College ,61717,517,3,2,Citizen    ,0
3958,Car ,Male  ,39,HS      ,103955,664,2,2,Citizen    ,0
3959,Home,Male  ,35,HS      ,105291,603,6,2,Citizen    ,0
3960,Car ,Male  ,40,HS      ,82518,610,2,2,Citizen    ,0
3961,Car ,Female,47,HS      ,106284,576,1,2,Citizen    ,0
3962,Car ,Female,45,College ,97824,632,3,2,Non-citizen,0
3963,Car ,Male  ,52,HS      ,102608,624,1,2,Citizen    ,0
3964,Car ,Male  ,47,HS      ,124004,695,2,2,Citizen    ,1
3965,Car ,Male  ,43,HS      ,77569,646,1,2,Citizen    ,0
3966,Car ,Male  ,44,HS      ,93975,609,0,2,Citizen    ,0
3967,Car ,Male  ,43,HS      ,106168,642,2,2,Citizen    ,0
3968,Home,Male  ,41,HS      ,88837,630,6,2,Citizen    ,0
3969,Home,Male  ,32,College ,101453,648,6,2,Citizen    ,0
3970,Car ,Male  ,42,College ,84780,684,2,2,Non-citizen,0
3971,Car ,Female,37,College ,123480,642,0,2,Citizen    ,0
3972,Car ,Male  ,51,HS      ,126575,586,1,2,Citizen    ,0
3973,Home,Male  ,39,College ,76202,536,5,2,Citizen    ,0
3974,Car ,Male  ,34,HS      ,91106,574,2,2,Citizen    ,0
3975,Car ,Male  ,39,HS      ,107755,625,1,2,Citizen    ,0
3976,Car ,Male  ,45,Gradaute,109439,563,3,2,Citizen    ,0
3977,Car ,Male  ,43,HS      ,96221,506,1,2,Citizen    ,0
3978,Home,Male  ,37,College ,46846,533,8,2,Citizen    ,0
3979,Home,Male  ,31,HS      ,76992,582,6,2,Citizen    ,0
3980,Car ,Male  ,46,HS      ,106195,707,2,2,Citizen    ,0
3981,Car ,Female,39,HS      ,108999,662,1,2,Citizen    ,0
3982,Car ,Female,40,College ,125431,705,2,1,Citizen    ,1
3983,Car ,Female,51,HS      ,105912,573,0,2,Citizen    ,0
3984,Home,Female,46,College ,86557,625,7,2,Citizen    ,0
3985,Home,Female,47,College ,98839,637,9,2,Citizen    ,1
3986,Car ,Female,48,College ,103292,816,1,1,Non-citizen,1
3987,Home,Male  ,34,HS      ,78921,586,0,2,Citizen    ,0
3988,Car ,Male  ,33,HS      ,113547,539,2,2,Citizen    ,0
3989,Car ,Female,41,HS      ,97547,556,2,2,Citizen    ,0
3990,Car ,Female,51,College ,109908,655,3,1,Citizen    ,0
3991,Car ,Female,47,College ,113317,779,2,2,Citizen    ,1
3992,Home,Female,44,HS      ,93316,646,7,1,Citizen    ,0
3993,Car ,Female,51,Gradaute,89943,643,2,2,Citizen    ,0
3994,Car ,Male  ,39,Gradaute,102569,604,3,2,Citizen    ,0
3995,Home,Female,47,HS      ,78176,653,5,2,Citizen    ,0
3996,Car ,Male  ,42,HS      ,87663,594,2,2,Citizen    ,0
3997,Home,Male  ,31,HS      ,62355,515,5,2,Citizen    ,0
3998,Car ,Female,54,College ,105815,638,2,2,Citizen    ,0
3999,Car ,Female,46,HS      ,121929,529,0,2,Citizen    ,0
4000,Car ,Male  ,45,HS      ,93001,657,2,2,Citizen    ,0
4001,Home,Female,51,HS      ,112653,727,9,1,Citizen    ,1
4002,Home,Male  ,33,HS      ,80330,509,6,2,Citizen    ,0
4003,Car ,Female,46,HS      ,123803,687,1,2,Citizen    ,1
4004,Car ,Female,49,HS      ,111708,613,2,2,Citizen    ,0
4005,Car ,Male  ,40,College ,86710,601,0,2,Citizen    ,0
4006,Car ,Male  ,38,College ,93549,554,2,2,Citizen    ,1
4007,Home,Female,39,HS      ,84923,638,6,2,Citizen    ,0
4008,Car ,Male  ,50,HS      ,115182,681,3,2,Citizen    ,0
4009,Car ,Male  ,45,HS      ,108556,622,1,2,Citizen    ,0
4010,Home,Male  ,40,HS      ,87531,676,6,2,Citizen    ,0
4011,Car ,Female,41,HS      ,93353,515,2,2,Citizen    ,0
4012,Home,Female,35,College ,76240,664,5,2,Non-citizen,1
4013,Car ,Female,39,HS      ,94437,611,1,2,Citizen    ,0
4014,Home,Male  ,38,HS      ,79816,635,5,1,Citizen    ,0
4015,Car ,Female,46,HS      ,134283,748,0,2,Citizen    ,1
4016,Car ,Female,43,HS      ,84981,621,0,2,Citizen    ,0
4017,Car ,Female,52,College ,109886,660,0,2,Citizen    ,0
4018,Car ,Male  ,52,HS      ,118391,660,0,2,Citizen    ,0
4019,Car ,Male  ,33,Gradaute,92917,473,3,2,Citizen    ,0
4020,Car ,Male  ,41,HS      ,108082,575,0,2,Citizen    ,0
4021,Car ,Male  ,33,HS      ,78993,510,0,2,Citizen    ,0
4022,Home,Male  ,44,HS      ,69194,617,1,2,Citizen    ,0
4023,Car ,Female,52,HS      ,111167,576,0,2,Citizen    ,0
4024,Car ,Male  ,48,College ,80096,618,0,2,Citizen    ,0
4025,Car ,Male  ,53,College ,105272,734,1,2,Citizen    ,1
4026,Home,Male  ,33,HS      ,74831,632,7,2,Citizen    ,0
4027,Home,Male  ,42,HS      ,109229,656,8,2,Citizen    ,0
4028,Home,Male  ,50,HS      ,78033,613,8,2,Citizen    ,0
4029,Home,Male  ,45,College ,96278,574,11,2,Citizen    ,0
4030,Car ,Male  ,48,HS      ,103384,536,0,2,Citizen    ,0
4031,Car ,Female,38,HS      ,107765,681,1,2,Citizen    ,0
4032,Car ,Female,35,HS      ,74366,594,0,2,Citizen    ,0
